sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,thumb_ext_angle,index_ext_angle,middle_ext_angle,ring_ext_angle,pinky_ext_angle,hand_state
41,7185.683510981025,835.5752629727439,10096.439432673387,13390.326606074168,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
42,6677.628359511896,1130.305365360423,9640.307383573936,16566.822417595675,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
43,7183.47068827995,1932.554177350304,10110.453976446865,16955.362791462278,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
44,7768.214674975237,2038.16616990163,10639.385657237252,14569.470533069436,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
45,7878.185257695349,1390.7478917536607,10740.706114853156,12019.114138974446,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
46,7218.115892185676,874.8919814696291,10147.222596075844,13367.572530218666,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
47,6717.637982086895,1185.8270985874055,9675.779602024508,16572.18683626495,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
48,7220.485177097938,1988.9252768665883,10159.538407270718,16991.952597135616,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
49,7806.480861482723,2080.902705300177,10678.121230378298,14601.03119624033,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
50,7898.011255027206,1405.6565053053505,10737.621574118326,12073.138305322922,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
51,7203.654313523092,843.9795188879394,10115.550174182676,13361.559910960188,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
52,6687.3290166054985,1133.0322781839702,9663.955529207651,16528.75739678829,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
53,7173.479458508427,1940.6008053542143,10122.836842875106,16935.670904597155,0.0,0.0,0.0,0.0,174.67,172.06,175.33,175.4,175.9,Open
54,7750.377982899903,2043.038850192887,10627.71804663158,14580.668757041543,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
55,7890.389310167946,1402.3931506148758,10737.353353184862,12067.39390699791,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
56,7222.250964909907,857.7258417279533,10136.560813970664,13365.203245306402,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
57,6700.293028389577,1147.2256359130904,9683.625064328322,16509.17726864544,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
58,7208.035255436333,1972.9214278365885,10178.336224357632,16973.73592540454,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
59,7801.11644281345,2083.786080334912,10703.088128934876,14642.337219993738,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
60,7904.761481852709,1419.3804764009092,10740.996687531077,12079.86618040397,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
61,7205.554211801793,842.4596002649785,10101.647389131474,13354.809684134683,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
62,6678.365967078921,1120.6270600112748,9657.205302382148,16486.534951512214,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
63,7178.553304499782,1944.9817472674547,10113.650275903974,16941.63882036672,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
64,7776.864800079442,2066.239960937496,10637.999849081025,14635.788158868332,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
65,7896.491336404245,1408.7857495290934,10743.164806743242,12078.39096526992,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
66,7196.077072152743,833.6083094606769,10115.14784278248,13318.979837772828,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
67,6690.346502106965,1132.4064293392216,9673.097392689871,16486.17732360093,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
68,7179.581484744726,1951.016718270388,10151.62588973354,16963.364715977277,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
69,7765.778334829609,2063.803620791867,10661.089201103354,14637.062208302284,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
70,7869.624539568966,1390.189098142278,10727.473882135617,12032.122854247436,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
71,7161.521275224838,807.0320853033168,10128.2906685222,13276.422116329924,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
72,6675.102612388446,1107.9983243940264,9752.446085506212,16471.872207149532,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
73,7191.539668028316,1950.390869425639,10264.010460854824,16988.488076745045,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
74,7789.44883220778,2083.674321612635,10806.487298785129,14671.863874419198,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
75,7925.258031518225,1439.7652673441492,10928.281954322096,12084.068308361568,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
76,7208.750511258902,844.7841816883305,10288.776193711305,13264.732153979798,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
77,6674.253246099144,1108.847690683328,9827.011505009115,16436.511747421235,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
78,7143.863397105146,1913.5104910743823,10284.708176220438,16971.27723351446,0.0,0.0,0.0,0.0,174.9,172.16,175.35,175.27,175.99,Open
79,7753.216654445727,2055.444068365582,10792.360996289372,14653.46838873248,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
80,7923.604002428532,1440.927558055825,10886.193619512753,12089.455078775298,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
81,7237.807779050801,868.4323273220454,10263.585777710174,13328.25581172178,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
82,6715.536918108096,1142.4870660885651,9815.902688014829,16475.135561840005,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
83,7192.009054661877,1951.664918859592,10262.199969553943,16977.64748068422,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
84,7786.118422283938,2082.9814175345205,10782.123897328842,14693.790935729854,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
85,7924.207499528826,1434.8478835639817,10897.525953951592,12083.733032194736,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
86,7230.901090014111,850.796800946808,10280.03666162928,13298.48328810731,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
87,6676.354310077943,1107.17130984918,9769.187542103236,16402.894723760455,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
88,7140.644745903582,1918.4055231100945,10189.176820418455,16961.77774212095,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
89,7771.321567454525,2071.023234250931,10752.329021969916,14727.430311135093,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
90,7912.875165089985,1429.1705404723336,10867.753430337125,12079.285035048131,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
91,7219.032313708343,846.5946729892103,10233.097998273137,13271.281215105202,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
92,6686.412595082831,1108.4453592831326,9763.554902500498,16415.63521809998,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
93,7131.547585910272,1900.725293245947,10208.511079372296,16940.565936632865,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
94,7753.350764912458,2054.6394055651917,10762.566120930447,14682.637415246656,0.0,0.0,0.0,0.0,174.96,171.93,175.16,175.37,175.73,Open
95,7927.359095497024,1440.636985377906,10881.566808410504,12094.618331744472,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
96,7214.42785435055,842.0125653758723,10213.651980597018,13271.035345916194,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
97,6719.627287343417,1131.9593944501155,9759.68805070973,16462.797398900675,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
98,7208.370531603162,1964.3830614546607,10244.206815267422,17052.794045542963,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
99,7783.749137371677,2089.8881065712103,10757.782847617013,14729.10669196924,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
100,7920.206537271326,1440.324060955532,10867.306395448017,12063.459999973777,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
101,7193.528973284838,826.0981233236937,10206.320608415675,13207.779909107676,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
102,6667.480667529187,1083.9925508490269,9721.153643268784,16389.170752664897,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
103,7158.168513556542,1920.4395318555275,10183.432422093443,17018.484117804066,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
104,7781.044576292584,2086.088310013808,10746.159940500253,14753.20187249206,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
105,7931.158892054426,1450.9187878273474,10860.62322385588,12057.20151152629,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
106,7248.491912900438,869.9522459450062,10248.364239736107,13249.085932861082,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
107,6715.112234963445,1124.0468769129368,9769.008728147594,16416.48458438928,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
108,7138.566033669238,1910.0906741727204,10154.464561279365,17006.59298975384,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
109,7722.237136630672,2042.1894839035847,10687.888942705267,14689.968787427995,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
110,7912.383426711968,1430.0422585060903,10837.310354388996,12054.564005680562,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
111,7247.709601844502,858.798725461808,10223.084416757158,13260.015935899728,0.0,0.0,0.0,0.0,174.92,171.95,175.09,175.26,175.61,Open
112,6710.954810494758,1120.850577455828,9754.16716982927,16410.62842734199,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
113,7178.665063222059,1948.28980544684,10203.817213036682,17030.75522551003,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
114,7784.710262383254,2100.125205531741,10778.189990304709,14753.000706791963,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
115,7911.355246467024,1443.2297877347216,10893.59204692746,12027.339580933998,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
116,7188.455127293483,821.1136843101602,10204.621875837074,13198.034548525162,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
117,6666.69835647325,1075.5212397004652,9683.289788161492,16372.29518560114,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
118,7166.148086327087,1916.5279765758487,10148.429590276432,17041.506414593034,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
119,7771.947416299274,2074.8453825527886,10708.45254760415,14796.564256735355,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
120,7931.404761243434,1450.5388081716071,10840.52900559056,12090.572665998065,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
121,7230.543462102826,847.3099288117801,10202.029073480258,13219.291057502158,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
122,6683.37275783691,1087.0323880949484,9729.69200965071,16347.976487633763,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
123,7124.484434662394,1888.387130306617,10154.844540935104,16989.091573845337,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
124,7756.547064369567,2063.803620791867,10723.539975111482,14762.6343086522,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
125,7928.320220508603,1447.7001366257832,10856.28698543155,12055.323964992043,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
126,7246.346145432729,856.8764754386516,10224.492576657842,13208.718682374798,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
127,6727.629211858418,1123.2645658570011,9766.482981024144,16381.213531638808,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
128,7179.067394622254,1947.328680435262,10187.120459928568,17041.774635526497,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
129,7763.721974339721,2086.155365247174,10704.78686151348,14777.945253604086,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
130,7924.565127440111,1449.868255837948,10847.659212071803,12081.319043793565,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
131,7213.757302016891,826.7239721684423,10191.903733242005,13198.503935158722,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
132,6692.425214341309,1082.4055769926997,9740.756123156089,16358.52651101667,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
133,7154.055792576765,1916.2374038979297,10189.847372752116,17047.049647217947,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
134,7751.316756167025,2070.866772039744,10714.487518607082,14796.184277079616,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
135,7921.078255305083,1452.058726794568,10853.805941797013,12053.647584157896,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
136,7217.043008451821,834.8153036612634,10197.692835055928,13157.421428849868,0.0,0.0,0.0,0.0,174.92,171.93,175.17,175.4,175.53,Open
137,6681.472859558208,1066.7593558739848,9702.02055001504,16308.19038250332,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
138,7140.577690670216,1898.4677670559608,10142.796950673694,17050.98355424208,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
139,7762.604387116956,2073.4372226521045,10705.792690013968,14871.643766360732,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
140,7955.187017343881,1467.414375235364,10866.837008814457,12102.843773704026,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
141,7279.516134204404,877.9988739489168,10252.49931246034,13207.04230154065,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
142,6738.067476519046,1119.665934999697,9767.17588510226,16349.272888812173,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
143,7135.593251656682,1899.808871723279,10153.05640137868,17028.810623742418,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
144,7711.396540569847,2050.4372776075934,10711.492384850071,14795.826649168332,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
145,7922.732284394776,1458.6524914088836,10892.809735871522,12097.76992771267,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
146,7261.679442129069,858.5081527838889,10210.366274162088,13174.296995913624,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
147,6758.631081417929,1120.850577455828,9758.68222220924,16375.223264124785,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
148,7170.75254568488,1923.3005551458068,10166.1992271184,17118.843450408396,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
149,7721.991267441663,2047.4421438505824,10665.716012205605,14838.429074100146,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
150,7904.537964408156,1426.153054970867,10852.174264451774,12057.894415604404,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
151,7186.264656336864,797.7114078654538,10214.635457353052,13084.465334947748,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
152,6665.625472739395,1064.4124227061775,9735.92814635374,16241.470425304226,0.0,0.0,0.0,0.0,174.9,171.92,175.13,175.38,175.53,Open
153,7148.825484374223,1936.3539739077064,10173.307081855188,17056.392676400268,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
154,7798.814213134553,2131.1717785801625,10703.825736501902,14931.702903712145,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
155,7987.529991570711,1500.7855297071374,10868.62514837088,12167.46266692432,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
156,7249.944776290033,833.0048123603837,10214.724864330872,13184.154115218416,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
157,6684.89267645987,1043.1559137291806,9720.617201401854,16276.897940265888,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
158,7103.473794874406,1864.8954468840896,10121.898069607982,17033.392731355754,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
159,7709.362531824414,2048.4032688621605,10659.077544102376,14855.729324308557,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
160,7921.592345427555,1463.279302511132,10840.23843291264,12097.457003290298,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
161,7234.656183082603,833.1836263160261,10214.031960252758,13148.167806645371,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
162,6662.764449449116,1024.0451722198932,9704.345131438393,16238.341181080485,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
163,7108.88291703259,1876.071319111743,10137.611345960064,17060.840673546874,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
164,7762.805552817053,2113.6033074382917,10720.45543437665,14895.42602246118,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
165,8022.666933854453,1552.8874460324582,10926.180890343296,12182.125411287,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
166,7319.25753584594,906.9443830185394,10274.739298193372,13221.302714503136,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
167,6756.015927316657,1104.1314726032583,9770.394536303824,16340.600411963513,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
168,7169.165571828553,1906.8049677377903,10178.96207320238,17136.47897678363,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
169,7726.975706455196,2057.992167233487,10689.766489239511,14917.956580872127,0.0,0.0,0.0,0.0,174.84,172.03,175.15,175.27,175.39,Open
170,7901.028740528673,1441.9780900452245,10815.09272040042,12117.35005585552,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
171,7210.292781626318,816.1963005299928,10163.517017783764,13119.512870253668,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
172,6717.436816386798,1078.9634083465826,9732.642439918807,16277.83671353301,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
173,7163.42117350354,1926.1392266916307,10175.162276644978,17124.029055122024,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
174,7751.160293955839,2091.877411827733,10691.35346309584,14946.186834119182,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
175,7957.869226678518,1490.637837724428,10885.232494501171,12145.803826547126,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
176,7260.919482817589,854.4624870374784,10234.372047707087,13122.060969121572,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
177,6730.1773107263225,1080.662140925186,9740.934937111728,16271.645280318891,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
178,7148.266690762841,1908.906031716589,10138.773636671738,17132.67918022623,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
179,7756.904692280852,2102.338028232816,10687.039576415966,14981.167314191738,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
180,7964.19477035937,1505.4570442982963,10867.552264637026,12164.244015722754,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
181,7250.749439090424,843.1972078320036,10226.101902258624,13138.98123967424,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
182,6685.004435182147,1040.4513526500884,9713.6434571318,16230.003980398653,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
183,7122.428074172506,1880.8322406807235,10128.447130733388,17111.400319504777,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
184,7726.86394773292,2075.27006569744,10670.25341633003,14973.612424565845,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
185,7916.943182580851,1461.7593838881712,10831.230679897151,12193.971835848311,0.0,0.0,0.0,0.0,174.79,171.98,175.19,175.3,175.52,Open
186,7192.5454965288045,789.6200763726326,10168.34499458611,13116.830660919031,0.0,0.0,0.0,0.0,174.89,172.11,175.29,175.36,175.59,Open
